Age,Gender,TotalCalls,TotalUsage,Churn
64,1,114,3738.35885040079,0
51,1,194,2878.809418581156,1
18,0,166,4254.063332350611,0
43,1,135,775.4713543035474,1
60,0,124,76.082648454886,0
27,1,156,3451.166667072616,0
47,0,149,491.5573011861874,1
67,1,197,577.168199917546,0
35,0,188,3723.4036321226527,1
34,0,42,1352.6742206699455,0
43,1,176,3143.1560778444646,1
25,1,28,4587.034630463742,0
64,0,105,1582.3726581892915,1
57,1,119,1085.720789199594,0
66,0,80,532.8144187052586,1
29,1,30,652.3118070986305,1
44,1,180,311.11347689421365,1
25,0,161,438.21189414870065,1
42,1,127,2160.0229440457697,0
63,1,37,1604.3252251198487,1
21,0,184,3532.80407161499,0
50,0,100,4351.208291235009,0
18,1,131,3923.8660157119216,0
36,0,129,2653.186283328261,0
48,1,11,512.2105811632671,0
33,1,34,3548.8364197077676,0
31,0,197,1814.1436236343677,0
65,0,109,428.25196957705094,0
22,0,71,4212.332036063129,1
58,0,148,1691.0825859125277,1
43,0,109,1091.2441625578567,0
45,0,60,4357.260323094216,1
19,1,162,4510.6693422350245,1
67,1,47,1694.8541859577992,0
23,0,142,1774.007096406867,1
26,1,70,2898.1426379157206,1
50,1,142,3667.207469053291,1
58,1,133,315.7460095343173,0
42,1,67,2966.7182859423588,0
65,0,21,4764.100308917908,1
30,1,31,1310.4694858997684,0
26,1,122,4544.136070484669,0
30,0,21,4750.8417038154685,1
48,0,154,1345.7682048554486,1
58,0,109,3771.0093294267526,1
28,0,14,1193.8750415978,1
21,1,123,3688.0558086606634,0
51,0,43,3987.0998564441297,0
55,1,114,1236.028518553247,0
63,1,8,3579.3477179161746,0
21,0,33,4060.5226943204493,0
55,0,72,1792.8943605345587,0
36,0,142,838.5138799486347,0
23,0,189,459.82283658756785,0
51,0,44,2876.9085180497095,0
35,0,71,4890.4905965785665,1
30,1,57,4114.751600111081,0
58,1,114,2179.198194672764,0
40,1,18,2683.104514274793,0
36,1,15,1397.6394270590947,1
62,0,74,815.3293368003178,1
28,0,105,2410.4057911613663,0
18,1,135,2317.507830835926,0
41,1,160,2609.649764018801,1
24,1,73,4764.022927819704,0
42,0,17,3019.476500723861,1
38,0,162,3028.859183111869,0
32,0,42,640.1238143053839,1
18,1,49,4982.444330884102,1
29,1,2,3864.224721173343,0
24,0,58,4386.016720470024,1
32,0,27,2071.5020591549705,1
38,1,45,2510.6404789281246,1
36,1,63,2610.4190458113826,0
46,0,69,970.4726964480259,0
42,1,46,3447.445781634786,1
50,0,141,4514.883618087283,1
66,0,134,818.529090692095,0
49,1,158,431.5913674308225,0
66,1,105,3691.094527701711,0
52,1,80,1366.0091583649103,1
61,0,50,3119.3127080866466,0
55,1,28,3478.7916899609036,0
43,1,112,1609.553817909109,0
28,0,142,4075.722987128922,0
52,0,127,2749.944910571084,1
25,1,89,4344.997039759014,1
63,0,24,3816.4677627947376,0
31,0,188,4342.878160187269,1
27,0,40,100.80691058947045,0
19,1,68,1217.5313036929736,1
63,1,3,450.03970222969315,0
26,0,104,2210.415085946746,0
20,0,184,4449.800608076591,1
38,0,30,2337.701311334346,0
43,1,130,4248.565222901971,0
25,0,116,1635.8911900965895,1
65,0,194,1697.850364026262,0
19,1,89,4477.808651634388,1
23,0,177,2129.085732558508,0
45,1,144,3948.827438973332,0
46,1,187,1183.2177394095067,1
43,1,65,4744.004148388177,1
42,0,87,2872.8912326528557,0
29,0,23,3796.6178428920093,0
22,1,98,447.5784989744275,1
51,0,159,2463.3211291526436,1
65,1,104,4505.192488670116,0
54,0,18,4385.193145216523,0
32,1,65,234.0697861711377,0
61,1,59,1518.4923456447336,1
53,0,114,2216.6000323954004,0
32,0,193,861.3240717789411,1
60,0,14,3649.991554949852,0
65,0,84,922.5599779935578,1
40,1,162,1733.198471849431,0
23,1,196,3316.4031842890913,1
63,0,154,2410.4467226223996,1
67,0,87,3692.855193174469,0
61,1,6,4806.039506114298,1
60,0,5,582.7334385759875,1
62,0,124,3547.8385819903046,1
38,0,32,1151.7207781605725,0
40,0,57,2072.3836370378463,0
60,1,176,164.31362897569912,0
33,1,144,679.5369114634947,0
64,0,109,1598.8864452444984,1
32,1,41,1709.9290264399247,1
42,0,93,4497.926082310479,0
53,0,199,3709.0645463325754,1
28,0,167,4860.914840935206,1
68,1,173,2995.3575516762025,0
32,1,198,1208.56866045659,0
21,1,197,1638.2751496082144,1
38,1,195,1599.1796164598354,0
30,1,128,1632.471638316258,1
39,0,78,3364.8208655590784,1
36,0,94,2654.039640452081,0
51,1,110,1927.1208904332216,0
31,1,96,745.448843643583,1
21,1,179,110.69581471072954,0
65,0,162,1094.173387938463,1
69,1,118,537.3570198434063,1
63,0,68,3927.225154261197,0
44,0,132,562.4897890694269,0
46,1,144,3621.1411865341806,0
64,0,180,1928.2934488804133,0
45,0,51,366.89194871887986,1
52,1,141,4063.650247157929,0
25,0,121,2898.1528511830666,0
33,1,28,1178.8075643178652,0
59,0,135,4473.40587166334,1
53,1,103,226.2915693527573,0
47,1,0,1009.0980409888145,0
35,0,28,3760.234639029305,0
19,1,163,3546.8896515494457,0
66,0,178,1446.35846862239,0
30,0,164,310.12437676391556,1
21,1,68,4290.390361124719,1
43,0,52,1568.488190349513,1
42,1,123,978.567074641326,0
47,0,179,2580.3091118048856,0
28,0,87,4551.135996412237,1
24,1,82,217.7328892168767,0
48,0,11,3829.020440154439,1
61,0,51,2862.3661396935445,0
27,0,128,2127.2455827590848,1
56,0,134,3720.4022205253,1
30,0,144,4829.122122208161,0
48,0,126,1146.0310558134552,0
24,0,170,718.2368253605981,0
66,0,70,4564.4087261134855,0
59,1,16,3344.7653872865185,0
59,0,186,2189.9301078098297,1
53,0,2,2866.2978513214152,0
37,1,28,3728.06952588122,1
21,1,21,3865.159493528586,0
24,1,165,4599.470904094823,1
18,0,53,2134.2139444781133,1
61,1,106,1467.0545500969752,1
62,1,177,3198.3213339492095,0
59,0,68,2078.639496397652,1
64,0,157,2972.9922697448897,0
30,1,150,2099.928992279751,1
39,1,119,764.9789333908724,0
38,0,46,2347.133758294792,1
39,0,148,3454.589109705164,0
45,0,19,3996.4190383382493,0
26,0,150,2466.6313839827344,1
43,0,195,826.1894510520046,1
26,1,148,2073.438548247158,0
32,0,20,3931.469644208491,1
27,0,0,2064.296353085364,0
41,0,142,3482.6539680211117,0
59,0,16,2536.068408390449,1
25,0,50,1206.1156255469834,0
41,1,190,3980.7525401153716,1
33,0,13,421.06727035343516,0
66,1,58,2624.451413775753,0
43,0,82,1044.4551712170246,0
44,1,49,335.3281427068783,0
54,1,123,2514.669685416244,1
21,0,33,2497.810779674618,0
67,0,5,3534.504508378604,1
41,0,108,3723.7534652595245,0
36,0,48,3638.9574434644837,0
53,0,5,2047.7936645837751,1
56,1,116,3158.448936132813,0
27,0,117,2884.7262132198016,0
42,0,196,2107.808780584598,1
35,1,6,2986.063470929966,0
36,0,96,4736.239383531312,0
53,1,178,964.4687184068868,0
27,0,117,4528.860478927631,1
50,1,128,267.2775699159918,1
67,0,140,1541.9460645083034,1
22,1,170,1440.726243057641,1
64,1,26,3131.8255394045286,1
66,0,198,656.1247588864516,1
52,0,115,4411.7380591987685,1
61,0,130,4142.757042325206,1
51,1,57,3260.329098426389,0
50,1,88,2292.0691589609887,1
38,1,96,4664.780210710392,0
34,0,16,4153.732773602779,0
39,0,172,2496.575740406224,0
65,1,100,3509.366772271556,0
54,0,185,2834.6497608984228,0
32,1,183,2939.711191941323,1
52,0,181,1654.8803471873564,1
45,0,28,2310.4230231244837,0
24,1,101,390.607153948721,1
49,0,122,1786.7434583229624,1
28,0,53,3479.1425768107597,1
27,0,26,4766.080152530932,1
26,0,101,4815.320563815101,1
31,0,116,2778.614345624458,0
30,1,103,3033.11125904791,0
42,0,44,928.6059275048375,0
19,1,113,3476.5405404676535,0
52,0,86,353.29396337193117,0
24,0,30,1423.4284289972227,1
38,1,163,3341.8167364272113,1
35,1,188,1551.5506577174465,0
20,0,36,249.23437057227162,0
59,0,194,4159.352046754819,1
56,1,35,1551.6500356728152,1
58,1,118,315.5261242933921,0
66,1,4,373.94082251432593,0
28,1,173,1258.793993943768,1
56,0,51,890.0797361076312,1
41,0,48,3871.5005889007543,0
63,0,5,1608.420233335172,1
36,0,122,4023.4789251991624,1
21,0,137,869.2299891157639,0
43,1,117,2464.395897720419,1
55,1,22,3440.1856677656438,0
59,1,144,3259.954269329274,1
49,0,109,3005.647049651344,0
56,1,43,4624.108009655849,1
62,0,40,1142.625738533722,1
63,0,142,2468.5960223105267,0
53,0,171,4419.962750362044,0
57,1,185,389.4688279757852,1
54,0,49,279.44134126537625,0
50,0,51,1166.511437791457,0
53,1,69,3165.1060976900926,1
20,0,195,1299.3981322490345,1
26,1,190,951.1994190439949,1
25,0,185,2294.0115767914604,0
50,1,150,3067.9903438470574,1
23,0,171,1242.788535083702,1
58,0,108,1503.4559336187103,0
56,1,117,3067.7965240575695,0
21,0,108,4728.692109947264,0
30,1,94,3373.708637190441,1
66,0,43,3914.5207179227996,0
19,1,179,1834.0504737773438,1
22,0,66,1361.2717969223304,1
61,0,155,2271.338716013113,1
44,0,66,4035.6641435583683,1
49,1,17,2281.498208952779,0
38,1,154,4233.6270439493055,0
25,1,178,4943.859903475635,0
55,1,59,360.13332865168167,0
25,1,73,227.05078041851846,1
67,0,48,747.9485145668091,0
20,0,14,1921.848378671731,1
61,0,72,655.2110457271621,0
20,0,195,4353.32238809378,0
39,0,142,115.73125513531902,1
23,1,178,1578.9635816791126,1
19,0,47,923.4731474710267,1
40,1,71,4657.696650787661,0
61,0,112,3347.4050244501395,1
19,1,128,4560.151282256872,0
55,1,134,4861.643551551967,1
34,1,52,2485.491218386846,0
52,0,158,1171.5955402401312,1
51,0,17,968.6439309829465,1
40,0,11,1114.5943084292026,1
47,0,47,3542.9665381100144,1
69,1,29,202.22864061500368,0
25,1,96,256.8053651635743,0
39,1,6,3040.7147119157503,0
61,1,91,3210.285733687033,0
53,0,112,3326.3146216123,1
22,1,2,1859.4025229429562,1
30,0,106,4029.7244435707657,0
46,1,62,2668.122938633088,0
48,1,133,527.3281500470972,0
64,1,101,3985.496535336726,0
33,0,14,4765.338931352291,0
59,0,198,300.1815650117934,1
47,1,170,1956.7566935028997,1
33,1,90,2437.5802241737383,0
29,1,80,732.3538003915847,0
34,0,145,4338.544738914386,1
33,0,149,1420.74822445022,0
29,0,60,3915.0426996908004,0
25,1,119,3354.97241014158,1
37,0,60,2990.229112335117,1
20,1,52,960.714243482772,1
33,0,25,1103.5176027545285,0
47,1,114,236.74202373284658,0
62,1,39,1203.5621489113319,1
40,0,87,1727.2180473025705,0
45,1,115,4165.726519312127,0
68,1,135,1831.9633335740266,0
57,1,20,3773.108913828032,0
22,0,42,2197.211406477438,0
37,1,20,3924.341559969442,1
57,0,130,4881.358002185199,0
61,0,30,1199.2077902879005,1
18,1,154,4311.708059819381,1
47,0,26,3109.1204315288733,0
38,1,72,4086.471307943274,1
37,0,184,3257.9295113390262,1
23,1,96,2119.747536370751,0
39,0,160,1140.3746972089518,1
35,1,89,350.1761266558251,0
25,1,43,2677.591822303585,0
56,1,42,4951.630472634328,1
49,1,30,3690.209025071031,0
50,0,116,1636.727706995083,1
33,0,192,4136.0240004336765,1
29,1,75,3844.9200008820326,0
55,0,144,1408.178966767284,0
69,1,142,71.53744897117342,0
51,1,33,590.813192669748,0
31,0,79,4386.530951560288,0
53,0,3,4182.815176524358,0
50,1,71,1476.0450043918122,0
40,0,97,1425.977131422102,0
67,1,109,3964.3249355123558,0
62,0,27,4688.687349477111,0
19,0,129,3895.6862839879996,1
58,0,16,3027.8933851538077,1
38,0,57,1213.3567516590226,0
19,0,126,2628.7395704763035,0
44,1,8,1167.559292966323,0
26,0,30,4040.057100483868,0
18,0,193,1934.8053975886864,0
28,1,87,4168.486084970131,1
20,1,61,1908.0460899136265,0
69,1,18,4120.747025999457,0
40,0,80,1666.5890758262096,1
43,0,106,2200.6635230883494,0
21,1,54,3077.442096713288,0
35,1,155,351.4380701495934,1
23,1,111,4741.035309077322,0
52,1,122,2868.028930619016,0
39,0,177,2539.1000734540116,1
60,0,64,4196.96985559956,0
32,0,123,4328.813649484137,1
39,0,2,2611.30202264508,0
54,0,179,4636.311628968187,1
69,1,137,323.6888303824031,1
59,0,20,566.1289612560877,0
29,1,36,2983.941150072201,1
64,1,14,1770.3293089679185,1
66,1,86,2321.125830945994,0
59,0,119,1640.3960894858328,1
55,1,136,2023.6265572246782,1
35,0,43,4113.231735731498,0
62,1,38,2967.3809992715233,1
52,0,132,4986.722746417491,0
47,1,24,3934.395989104815,1
41,0,55,1368.3312705091332,1
59,1,120,1321.725588633481,1
47,1,89,1679.4913505850357,1
31,1,63,4216.297403238714,0
23,1,199,136.438253252828,1
20,0,179,1150.9063943562885,0
33,0,88,4524.592101721335,0
24,0,111,3199.48218041626,1
69,1,75,1134.235477505282,0
31,1,136,1095.7248411629016,1
26,1,137,4313.090508797152,0
32,1,9,4468.7875413852325,1
38,1,61,1280.6554548105764,0
52,1,89,2102.5517903826612,0
19,0,59,4172.978693141586,1
44,0,146,3855.037193049427,1
19,0,106,4069.5805328304223,0
52,0,37,2591.990953939844,0
35,0,133,4557.745241525866,0
31,0,142,1629.7577197721764,0
37,0,46,783.3606717375901,0
35,0,172,3543.661662824324,0
27,1,132,2696.772080034482,1
42,1,77,4272.928844047405,1
19,1,52,405.79624562357475,1
42,1,193,4218.462017190334,0
50,1,61,1466.473266044111,0
53,1,22,3274.278335840915,1
48,1,43,200.64394539127895,1
31,0,51,3047.9064815180036,1
18,0,45,3586.35844593668,1
63,1,146,1843.7510725281015,1
33,0,83,1077.0535263107013,1
63,0,46,2688.153383017725,1
69,0,90,4165.954022178233,1
20,0,51,1617.7367914832541,0
52,0,23,1262.346487606398,1
58,1,144,1394.6765431884385,1
23,0,88,4745.660764583322,1
42,1,173,1796.3845788227984,0
30,1,63,18.021199441435876,1
51,1,118,3908.4060397980984,0
25,0,155,3496.373976676951,0
38,1,177,642.8413230148444,0
51,1,63,4924.521245674562,0
21,1,155,3040.311426525556,0
42,1,85,2503.8974547030075,1
32,0,55,1911.0963381144552,1
21,1,58,4493.363777818189,0
62,1,132,1219.8174070928164,0
29,1,181,1428.8445010995094,0
49,1,171,612.0540334328344,0
49,0,169,3795.5954779213002,0
45,1,199,2977.7464020292664,1
30,1,124,3045.3308462724917,0
48,1,184,1092.352155097318,0
31,1,46,3255.8419456354195,0
37,1,120,3827.2922362343197,1
35,1,152,1789.4426536284464,1
46,0,101,4006.735719808561,1
23,1,43,1743.9529426601048,0
49,0,14,3790.6923075464383,0
46,0,104,168.6505372885949,1
60,1,50,2755.8230073682635,1
19,0,52,4847.6328031994335,1
40,1,33,4906.223003411954,0
36,0,123,1408.7628917087031,0
48,1,76,2206.9954554017772,1
68,0,135,314.8895399331653,1
22,0,122,4366.706538022999,0
36,1,69,2842.8607657010707,1
51,0,20,1925.5033947025852,0
27,0,107,563.8527924457653,1
42,0,107,4733.836427484446,0
19,0,134,2651.0952391049686,0
28,0,89,1414.6396454145195,1
67,1,78,1751.0756506575476,0
48,0,183,1353.4859046107383,0
32,0,176,3009.049044284903,1
26,1,41,4649.81787890255,0
40,1,150,4283.469016632822,1
36,1,51,2301.9043771298875,0
26,0,101,4132.49681150504,1
52,0,104,2115.527406381649,0
38,0,78,1261.5357037931901,0
26,0,111,4917.0755763321395,1
45,1,180,1519.4378398541091,1
63,1,103,1618.621154934542,0
68,0,15,4948.464338932611,1
24,0,95,669.6374658282745,1
33,0,36,3802.6699400484754,0
33,0,145,4679.063792413633,1
50,1,147,2558.974971377093,0
21,1,45,12.608808514100179,1
21,0,1,1875.2947205655312,0
56,1,118,557.8449619241354,1
57,0,86,2080.938304668479,0
34,0,93,3950.1338082114235,0
54,1,190,2193.5577444190026,1
56,0,2,2159.6256067296126,1
69,1,173,2783.947384594233,0
46,0,110,2908.452923738401,1
69,1,176,4281.481543994857,0
53,0,0,1541.7771961447575,0
55,1,104,4108.3563218400795,1
56,0,21,2829.6687434602363,1
67,0,141,1502.6477485857347,1
54,1,172,1475.6302200303855,0
69,0,133,1805.6875855286225,1
52,1,64,3113.4662130998777,1
24,1,20,1154.0586567997457,1
44,0,3,4601.667808361337,0
45,0,130,2874.562920889502,1
39,0,112,4600.078884980034,1
31,0,29,232.0217928957735,0
24,1,30,1713.0568523073669,1
54,0,161,114.03830343811538,0
39,0,19,1361.259075489849,1
22,0,53,4310.032361342941,0
19,1,125,183.04857921100427,0
44,0,152,2180.735499578724,0
38,1,14,587.835352366139,1
55,0,165,2084.2032963018387,1
32,1,150,4194.257921321887,0
38,0,179,3115.3551670125958,1
27,0,193,3683.781726657116,1
40,1,184,1745.5205772479048,1
56,0,56,4721.988475050707,0
22,0,78,3546.3104688975004,1
18,0,179,2108.9940964226544,0
30,1,162,2132.3240011352746,0
38,0,13,4593.420889716488,1
43,1,90,2882.023467176959,1
67,1,13,3531.8960495152087,0
62,1,98,2085.176122565854,1
38,0,32,1118.4638238235705,1
35,1,179,3617.796459972093,0
54,1,0,3039.1188607069394,1
62,0,33,2506.714402123897,0
49,1,18,3120.1046999723194,0
53,1,151,1041.427930321168,1
34,0,3,3969.6935326597813,0
52,0,163,4740.814025101529,1
66,1,76,4455.5157208385135,1
28,0,57,1607.1787265350856,1
38,0,159,2030.0288664103794,0
69,0,136,4042.0114989878057,0
43,1,102,2975.585654123019,0
21,1,66,2739.572218383246,1
51,0,115,4633.209837667226,1
69,1,147,2680.124804885254,0
65,0,119,2574.6933979365494,1
35,0,189,210.09295633179826,1
57,0,185,347.08479295068815,0
52,0,21,37.1015394032509,0
58,0,111,4566.221128918168,0
46,1,194,2041.933300088503,1
69,1,74,2342.8068806670626,1
46,1,175,4226.9347379623105,1
55,1,135,3046.2315518788896,0
59,0,142,3047.5079819529055,0
38,0,31,1482.6721467740622,0
59,1,180,4169.541869622596,0
30,1,66,829.149880197469,1
66,0,3,265.7479608647395,0
58,0,29,958.0167875926616,1
34,0,12,1338.6860938728234,0
26,1,20,1411.5552892710336,1
58,0,40,3352.5679930938377,0
18,0,120,1089.1229366432176,1
19,1,18,3383.2915224749227,1
65,1,47,455.6608661689987,0
46,1,85,736.0123054895452,1
50,0,62,2544.1072424549748,0
27,0,147,4609.479012883213,1
67,1,191,4297.83794405557,0
57,0,36,4843.767212214016,0
38,0,30,3252.3953263908543,0
45,0,73,3379.07433208046,1
28,1,145,3125.11499465746,1
51,1,106,3114.0946142909866,0
25,0,102,735.6017253379232,1
39,0,109,2718.6947808196433,0
25,0,19,1930.3396672586287,1
66,0,138,2212.6860788864674,0
32,1,85,2618.002865296187,0
34,1,43,641.980859011258,0
40,0,81,1797.4386692605992,0
41,0,63,317.2478043830179,0
62,1,121,4898.340652111995,1
36,0,161,592.6401441006307,1
22,1,86,1292.6236927247726,1
49,0,64,4456.464633516986,1
61,1,54,2413.5502311957093,0
18,0,73,678.1860076031516,0
40,0,116,1921.1526901967445,0
54,1,128,579.3399709569292,1
25,1,165,1001.0799854225089,0
30,0,136,260.1492347492251,1
25,0,94,2191.1374727454995,1
40,1,198,4033.180608626299,1
60,1,144,2929.8458934994774,0
18,0,98,3031.7265274230585,1
62,0,111,1002.9201504162016,1
68,1,51,1719.4692162618326,1
41,1,145,4226.21051920416,1
52,1,190,439.2809216325727,1
41,1,32,4289.6532683426685,0
34,1,3,2418.450131323928,1
22,0,86,4185.737156625586,1
37,0,74,1590.0320969720017,1
38,1,179,1694.214757915104,0
57,0,8,3758.0243416157136,1
48,0,63,3924.9808669611007,0
63,1,29,1148.223389950734,1
53,0,135,4864.356624109528,0
28,0,132,422.4505212241447,0
69,0,75,342.51481551065444,0
32,1,190,2977.521076430514,1
36,1,128,3613.7038388581072,1
24,0,14,4804.430646124869,1
68,0,88,2024.7289039943078,1
45,0,165,126.45704494816556,0
68,0,169,3014.481697232035,1
60,0,127,1448.4801029938594,1
22,0,173,2164.7356059770113,0
22,1,180,2442.347411249676,0
47,0,25,322.5630536901691,0
49,0,60,2429.908922820514,0
25,1,122,2131.598334021574,1
27,0,66,3562.721326432966,1
55,0,181,3228.329556061723,0
64,0,149,926.0785907528052,0
49,0,25,1030.6945910519848,1
65,1,82,1255.0308938718663,0
45,0,107,894.7522014858866,0
34,1,110,3286.0659983423357,0
48,0,59,4972.1508960013525,1
25,0,38,3260.541702579683,1
57,1,122,3033.407730956456,1
42,0,35,2049.639666755362,0
26,1,20,1562.9012942988036,1
19,1,168,4555.368784532396,0
32,1,117,4845.009370710765,1
67,0,47,2483.880877938639,0
20,0,25,1451.0024775327872,0
66,0,190,3850.6110383488385,1
53,0,35,662.2839543343922,1
21,1,151,3827.9411882184077,0
31,0,127,4094.7418715566937,0
58,0,148,624.5197231358368,0
58,1,145,4884.307343982819,0
42,1,14,4927.5614519423925,0
67,0,78,4683.5973966367565,1
27,1,133,2480.1740470313216,0
38,1,170,1230.3707113841422,1
53,1,158,2910.0464044095647,1
29,1,27,2099.6691923571784,1
44,1,135,1029.7432235859856,1
57,0,156,2118.3820480892377,0
19,0,148,3319.4491783879525,1
30,0,119,354.56655392995526,1
49,0,87,1667.0900072300826,1
48,0,185,88.97445006412596,0
33,0,187,3747.4775273083783,1
49,0,177,3203.456338083504,1
49,1,30,313.3606735098293,1
51,0,46,4823.687798009839,0
28,0,33,113.10778563550339,0
27,0,1,2949.8032323804428,0
32,1,105,3881.837308995279,1
34,0,194,3939.481565223615,0
57,0,93,171.42567796601892,0
35,1,71,4532.075663202197,0
26,0,51,4592.258359635611,1
42,0,134,2806.9518657718636,0
57,1,146,2410.4159944357307,1
31,0,89,224.33731531299907,1
42,1,91,2809.770712549343,1
67,0,142,2046.8954088511537,1
39,0,77,3864.0320370432805,0
69,0,175,2019.4178344304391,0
47,1,124,3417.904166623549,1
37,1,141,507.04073118765405,1
38,1,130,664.7613538298347,1
61,0,49,698.5509532457918,1
49,0,92,227.62749899871758,0
68,1,123,2706.644296349019,0
63,1,53,3969.83863021818,1
66,0,133,3052.0560184683304,0
38,0,176,2874.774427764281,0
52,0,150,3403.119642013682,0
49,0,77,1698.226615360074,0
47,1,77,1809.7703582411445,1
56,0,19,1571.3504911046127,0
66,0,90,3560.544664267878,1
29,0,187,808.2016783538714,0
58,0,98,65.1264015646219,0
64,0,172,2980.982233612462,1
35,0,188,4711.906823671027,0
38,0,55,3047.0395849815236,1
30,1,1,3914.6082647044755,0
38,1,104,3363.9535473301507,1
25,1,172,2487.183267615081,0
63,0,167,3591.96200891923,1
57,1,111,4120.520619276109,0
63,0,23,1123.65822085849,1
24,0,156,1680.6524024157277,0
40,0,194,1118.6286625164194,1
61,0,108,2260.8647779522053,1
49,1,67,4425.322754583338,0
28,0,113,1726.0355041766618,1
39,0,193,1872.3344456527668,1
39,1,83,4301.8361733596585,0
60,1,181,2576.871653723376,0
42,1,180,2677.2449982371722,0
39,0,48,4304.006016661065,1
45,1,31,2452.6336851273663,1
46,0,60,3407.7876731469764,0
30,0,169,428.2233293703036,1
35,1,128,893.1585656344265,0
19,1,190,2021.881003581228,1
46,1,101,2474.1953390993745,0
38,0,34,4828.668506181148,1
32,0,50,4853.25816523895,0
69,0,198,4255.985437393809,0
44,0,44,1577.9941764278726,0
67,0,76,4820.141454162198,1
48,0,112,3446.7043233810627,1
32,1,64,1964.700639087002,1
68,0,13,3508.3745849238317,0
40,1,92,82.6136489326329,1
41,1,130,730.7734113710679,1
61,1,23,4148.428557781838,0
30,1,64,3227.8681843658555,0
39,1,175,1820.9735064594202,0
60,0,137,2503.333201113594,0
54,0,12,4525.710748228835,1
50,0,141,3157.890547395433,0
20,0,99,1990.7464196716512,1
36,1,137,601.6332869876751,0
40,1,167,1468.734008127805,1
46,1,150,4891.701163982917,0
47,0,98,2186.8153142588876,0
56,0,54,2359.1973192243045,0
61,0,62,2492.990161985077,0
64,0,70,4420.520114741055,0
42,1,169,3019.6414219265494,1
54,1,98,3468.3851822596107,1
64,0,65,1947.0677127455199,1
25,0,78,145.43809294487176,1
59,1,72,4654.8645712142215,1
33,1,46,4745.638404582032,0
25,1,80,4745.765266740255,0
18,1,125,4718.435433233582,1
61,0,51,4076.209705347805,1
22,1,145,3422.980250581634,1
20,1,145,4222.549591336428,1
18,1,151,3002.7311950051812,1
21,1,22,671.8480694601182,0
57,0,139,1956.0908252071051,1
52,0,150,4856.474559864688,0
49,0,20,1755.6890679782816,1
59,0,63,4339.139568656848,0
51,0,71,466.0573538743479,1
60,0,161,1670.919211877348,1
42,1,129,1754.766623636898,0
27,1,68,258.0127155449008,0
38,1,158,595.4716509337749,0
63,1,67,965.826055608855,1
56,0,197,4189.077954050565,1
44,1,146,317.00994969903195,1
44,0,127,1493.504506721936,1
19,1,106,50.87501294633756,0
58,1,108,3478.1387270151235,0
65,1,71,3101.515450216899,0
30,0,102,3224.911310265709,0
26,1,140,1871.9139235730936,0
69,0,64,1041.3391063378451,0
53,0,133,3601.6010664301666,0
39,1,198,4055.5893637034756,1
59,0,111,693.0074904910089,1
43,0,154,2434.1471396871066,0
29,1,78,1243.5784098943125,0
34,1,179,840.5343060306686,1
31,1,125,3671.626567474995,0
31,1,120,2690.484677364185,1
51,1,86,1080.9266618933389,1
37,1,47,1550.0000560577255,0
28,0,87,4833.268356638712,1
33,1,67,4243.397823542783,1
68,1,171,4399.733714365641,1
48,0,100,2300.06048540354,0
23,1,16,3119.0363196043754,0
36,0,37,1883.838701022058,1
54,1,137,388.55987844445275,0
21,1,53,2005.3465532839127,1
64,0,133,2969.9037660357235,1
21,1,133,1435.7213538406572,0
37,0,51,4239.752873637079,1
27,1,14,755.5007958729931,1
41,1,67,1835.6454471845996,1
52,0,184,624.5195266210146,1
43,1,111,2024.1606699261267,1
54,1,183,198.30652487135225,1
55,0,103,1362.746975308227,1
38,1,6,2003.6762755684185,0
57,0,50,2390.8268163834578,0
56,1,57,2718.481792375709,1
38,0,191,1374.9556489495944,0
27,1,108,2615.206673074362,1
55,0,110,2545.0231078102993,1
63,0,153,1580.890254381042,1
21,1,185,4151.001653282391,1
62,1,30,2728.2056329678257,0
37,0,193,1661.348593732725,1
34,1,91,4736.692560403882,1
24,0,105,4225.562065355805,0
21,1,12,4912.939057759005,0
46,1,145,3461.1693732271037,0
31,0,118,1891.1145275302345,0
20,0,140,1404.3033333950616,0
41,1,114,3316.589218372405,0
54,1,151,4904.082912476519,1
33,1,56,3133.575400519244,1
69,1,125,4408.074704949191,0
21,1,156,1645.517155238843,0
41,0,183,2034.768912371278,1
51,1,53,4531.376197946766,0
47,1,132,3784.333509789094,0
35,0,162,4907.051601839529,0
36,0,18,3873.8210486612097,1
48,0,182,2242.5785360911586,0
36,1,76,2655.3400991118156,1
66,0,68,4502.577462315683,1
63,0,43,2758.2336804902397,1
36,0,37,1276.986870822226,0
39,0,61,2178.0990638497474,0
41,1,21,2581.5799442455896,1
62,1,72,483.59916775564784,1
29,1,167,3718.8133712644512,0
47,0,153,546.7696667748651,1
55,0,124,2024.5885668440283,0
48,0,4,4023.1122077020227,1
53,0,53,2337.8518080664844,0
36,0,85,4210.07759859254,0
65,0,176,1709.406610280575,1
62,1,2,4788.181469992177,1
53,1,37,1047.3421590261778,0
47,0,141,191.32072494650654,1
66,1,174,4362.132714952093,1
50,0,141,3761.013579752041,1
35,0,72,1159.919185336864,0
69,1,37,4923.708035683369,1
66,0,191,2511.400646342639,1
45,1,171,4755.327200720818,1
64,0,124,2525.1438569349966,1
28,0,69,2359.372933856455,0
62,1,64,2245.692685722325,1
50,0,24,1674.376380664751,0
34,0,15,2668.5074858827584,0
23,0,14,2262.7733097428395,1
21,1,130,183.73438311777068,1
37,0,194,1302.1761671175125,0
