Age,Gender,TotalCalls,TotalUsage,Churn
66,0,133,1886.5683070316181,0
57,1,66,4681.605769845784,0
49,1,79,3375.7003057483403,0
51,0,6,580.1134067408465,1
45,0,179,211.458746113406,0
48,0,13,2823.1452549863156,0
25,1,72,4650.854827192123,0
56,0,142,4221.243512029092,0
43,0,148,3379.238732321682,1
51,1,162,695.5792444554377,0
20,0,65,1271.156918743478,1
67,0,90,4377.55613276308,0
29,0,129,914.0361832845023,1
18,1,162,1392.1970412521728,0
61,1,19,648.0032559772097,0
22,1,9,3380.5411570720557,1
47,1,24,4719.911526816048,0
47,1,193,1344.8401579769297,1
34,1,24,2377.0330392503683,0
65,1,53,3171.6986985560216,1
64,0,32,4997.331241078154,0
40,0,163,524.0403249878606,0
32,1,94,2492.8539975285457,1
54,0,13,1925.6005995125004,0
38,0,64,4329.100826111776,0
31,1,109,2379.8386550582795,0
19,0,79,554.8876229257404,0
28,0,53,3172.120726432918,0
68,0,124,3853.9030913193988,0
56,0,179,14.406258328072962,1
55,0,130,4294.783427103148,1
51,1,168,930.1150000283282,1
55,1,133,2760.3468232668893,0
67,1,24,2078.987503437251,1
51,0,140,3598.269083052652,0
35,1,116,1855.808073928709,0
47,0,135,4348.815883408553,0
32,0,148,3652.481804793951,0
44,0,195,3238.5658553146072,1
68,0,24,3981.2029778142714,0
51,1,78,3770.1151746419114,1
69,1,67,179.69337460776669,0
55,0,172,1973.6717692241407,1
50,1,187,4654.0364865824495,1
41,0,11,628.6213449611311,1
32,1,31,3685.482752160256,1
47,1,127,4872.959056676648,1
59,0,95,260.99314522485815,1
68,1,91,3410.9694031330523,0
34,0,140,2340.770706505152,1
22,1,30,2895.8762768736105,0
46,0,77,426.70668242162424,1
21,0,19,215.0347593346974,0
27,1,145,3334.3333027546087,1
34,1,59,4116.54714910359,1
27,0,190,3910.0766746648364,0
34,1,133,2719.0286393311867,1
37,1,159,499.33410568089084,1
41,0,92,3440.2222191800693,1
22,0,42,1209.4444177707298,0
51,1,129,4555.343513836918,1
23,0,59,4191.326797728525,0
19,0,150,3546.9148354369545,1
30,0,30,4744.229779155652,1
60,1,4,157.10910755636465,0
60,1,161,3681.00212530381,1
65,0,9,1651.2138966820266,1
28,1,88,4530.329428431826,0
68,0,129,1333.375983309888,1
64,1,125,3624.282496575085,0
40,0,10,4388.235098253907,0
33,0,177,208.28409191341214,0
48,1,158,1988.2378979601806,1
28,0,55,3811.5451601096934,0
33,1,82,2274.5944475379356,0
25,1,136,1336.2631489679766,1
21,0,98,1099.0267441159501,0
57,0,148,657.5913345818896,1
21,1,72,4285.647799281412,1
42,0,155,2876.77701625778,1
20,0,189,381.9247249572799,1
49,0,114,1912.9016178531772,0
20,0,6,1838.6682540255495,0
44,0,79,908.695953547315,0
46,1,143,2177.5381273609532,0
49,1,96,1660.4968269656822,0
67,0,3,1709.0185274609125,1
68,0,3,3695.1327889397935,0
36,0,102,1116.3169275259816,0
38,1,39,3209.299794276777,0
22,0,16,2853.2481194046745,1
35,1,100,2840.4625616893363,1
45,1,102,3315.0367307088795,0
59,1,123,2741.9101809782696,1
39,0,51,4396.275574231923,0
38,1,51,3377.900459751299,0
23,0,163,2734.8162568569405,1
18,1,123,4148.815601438225,1
22,0,165,3030.7328246673987,0
58,1,177,1455.721238925895,0
29,0,62,1035.474590882856,1
43,1,115,761.638928313394,0
63,0,190,4497.276062730508,1
51,0,61,3550.677158990329,0
66,0,6,4686.892190821603,1
31,0,154,3016.459028574715,0
43,1,91,2367.004407474563,0
62,1,13,298.58244485444663,1
44,0,198,3358.211407730149,0
26,1,85,2911.043798841156,0
43,0,132,4951.044467938107,1
64,0,182,1195.7938889112152,0
39,1,129,2653.686776434179,0
64,0,61,3254.7866755903633,0
47,0,148,3222.955873711718,1
60,1,78,2806.4677147420134,1
65,0,148,3884.6400516361273,1
34,0,137,1024.9060476340821,0
43,0,57,3628.136001372079,0
53,0,119,3098.6728571654457,0
18,1,166,4480.375558972866,0
25,1,132,4235.9721951679085,1
66,1,64,1575.7351956627663,0
52,0,12,1381.1866248757653,0
69,0,180,4908.266619262239,0
32,1,81,2636.3259045762825,1
64,0,172,4532.104819572184,0
39,0,159,819.405118902411,0
31,0,163,3214.0945740008715,0
43,0,187,4049.300936802931,0
45,1,138,4736.976247932234,0
40,1,190,1686.7007050851173,1
31,1,148,3624.9058496202624,0
41,0,51,2694.065045198095,0
19,1,182,303.14463033234097,0
62,1,116,3449.9986865447167,0
43,0,25,3450.482791189217,0
31,0,195,4653.034024232685,0
68,1,33,2486.562230844862,0
24,1,51,1151.2546035525734,0
20,1,111,222.81911724339577,0
64,1,81,2078.2109334295283,0
40,0,179,1509.583500387509,1
63,1,156,3805.4415301193776,1
60,1,165,1771.338824205233,1
64,0,41,4745.35598157422,1
62,1,20,4811.551014938921,0
35,0,41,3104.54295108854,1
55,0,140,4643.301435074414,1
