Age,Gender,TotalCalls,TotalUsage,Churn
33,0,107,1345.7628083559225,1
23,0,123,1324.9966063927143,0
31,0,144,2230.809260783174,0
69,0,97,3567.956459287758,0
19,1,9,793.659462694189,1
42,1,157,2984.683232161175,0
48,1,92,4587.036060495988,1
67,1,178,1698.2400031196753,1
67,1,115,1899.9524671014633,0
30,0,69,760.4089674051345,0
35,1,147,3296.7436392674044,0
34,1,22,2712.9264931325097,1
62,0,58,3756.6079367024895,0
45,1,67,4830.326025862565,1
29,1,138,3654.8287827003646,0
52,1,83,891.6190342211561,0
39,1,111,3822.938811893195,0
56,0,193,4146.504076833083,0
18,1,74,3825.6580835450436,1
54,0,19,4790.352702454531,1
38,1,32,781.3872501819764,1
18,1,1,1578.2009002122854,0
21,1,166,1713.6231060329576,1
49,0,12,3224.204802145155,1
18,1,12,3842.7797025015857,0
30,0,4,1643.4788707324822,0
63,1,161,4908.637734959923,1
64,1,165,4184.698733153117,1
34,1,51,2125.4697865397225,0
29,1,59,750.2588746191535,1
24,0,91,2118.7005636841914,0
68,0,130,3723.2061768491003,0
20,1,150,1329.844119370161,0
67,1,168,1883.1846342400588,1
43,0,48,706.2127658062922,1
48,0,54,4264.684966626711,1
53,0,91,4256.842735085229,0
43,1,113,1168.3976114419663,0
20,1,78,2616.1713142771723,1
61,1,97,172.1262286310371,1
45,0,84,4517.021614248033,1
61,0,185,4362.865356188738,0
34,1,167,3641.195839089107,0
55,0,72,4935.211827883017,0
64,0,145,4146.5863227256805,1
47,0,55,1525.5957776369987,1
19,1,103,2068.015341686915,0
25,0,162,4399.805830378293,0
31,0,107,2651.1487503069216,1
54,1,137,3924.9468751073073,0
52,1,121,1252.1158393247706,0
59,1,6,2626.0813906066173,1
56,1,86,2233.92612121903,0
28,1,167,59.55217759989806,1
32,0,55,532.9135254896911,1
19,0,76,3421.9564389238553,1
54,0,128,3576.4358045422455,0
60,1,121,1834.7047928870702,0
49,0,144,553.6152534098982,0
57,0,21,81.15378896728309,0
30,1,126,3527.525924480123,1
60,1,117,2965.4589331531133,1
34,0,22,3320.3343112817543,0
32,1,43,782.7470467579717,1
50,0,194,577.7559173179203,1
68,0,126,2278.750860262212,0
33,1,20,986.6446936280126,0
68,1,124,2180.5905872235776,0
30,1,82,3963.5050192775525,1
39,1,54,1023.3705680091299,1
40,0,49,1744.4040522996086,1
53,0,17,3833.5667107607946,0
60,0,98,2026.0767635354832,1
67,0,101,2858.624987205551,1
67,1,26,1048.199724824463,0
27,0,116,4350.8709724860055,1
34,1,162,1614.071690532236,1
47,1,160,2318.6324560847934,1
30,1,24,986.6639062034616,1
47,0,182,1036.8848420773606,1
63,1,83,2188.8901744364216,0
47,0,127,977.2544483167505,0
24,1,86,4966.285263997132,0
27,0,59,2810.757647214936,0
52,0,19,313.05954517633404,1
19,1,148,455.5278978912736,0
47,1,37,2309.284908004219,0
36,0,55,253.72582454649128,0
56,1,122,3733.0102134916874,0
54,1,194,3536.9527650922737,0
20,1,85,3781.759651252119,0
42,0,181,3765.2261882133475,0
51,0,161,917.8442160125544,1
39,1,9,4468.941921142241,0
55,1,49,4183.8750650361835,0
31,1,144,2689.991147713073,0
56,0,82,1242.4959270787967,1
19,0,187,4517.936682093441,1
49,1,68,3838.198265601825,1
60,1,196,24.249051613657315,0
20,1,161,1978.9176070793847,1
58,1,46,1878.3301731371594,1
25,1,160,2967.3125587401883,1
43,1,14,1261.9948623547727,1
49,0,57,4485.280514709708,0
28,1,129,753.8817019554028,0
67,0,55,1318.3777429879567,1
18,1,163,1186.7145500175568,0
32,1,85,735.0094188684825,0
21,1,133,1785.6418630193648,0
21,0,154,1179.409053596287,1
45,0,101,2544.5358989422125,1
27,1,28,4691.222249904277,1
28,1,79,235.9107468024546,0
67,0,127,3899.915758862185,0
40,1,98,4158.768217419953,0
64,0,62,366.33400173500974,1
20,1,40,1789.790231462155,0
56,0,169,4288.837748043691,1
56,1,69,2925.9789022947357,1
34,1,62,2746.2249781827095,0
39,0,97,1665.2754293352962,0
69,1,106,375.5568144499683,1
44,0,61,1604.936462608742,0
33,0,33,162.2353328684839,1
33,0,114,1583.4379890253315,1
57,0,152,4626.8203387160365,1
20,0,91,4086.049138257142,0
69,0,165,910.4723835967487,0
64,0,173,2058.175544068709,1
50,1,140,3879.6423529711083,0
59,0,140,4818.903929769169,0
19,0,166,2833.7415867346704,1
56,0,185,1516.5697814609364,1
63,1,98,2683.558937072461,0
65,0,66,4780.201680933133,0
44,0,181,3620.159898228027,0
32,1,123,22.383322679160877,0
24,1,52,3643.861904518086,1
62,0,178,3530.744317813903,1
59,1,28,3980.6387525568366,1
26,1,85,3662.711739383728,0
58,1,70,1348.8158249210574,0
23,1,61,4915.263489670615,1
29,0,132,3159.2069358040903,1
47,0,50,4212.129438884214,1
37,0,60,42.1110436409472,0
37,0,37,1392.7014389338926,1
63,0,137,4449.293997196155,0
44,0,192,277.04656828525185,1
37,0,7,1501.131295838698,1
24,0,85,255.70603506005818,0
57,1,114,626.7822163925185,0
57,1,121,2262.6214712350684,0
47,1,127,1735.3517065766632,0
25,0,85,4659.732204431231,0
19,0,185,1457.2074439432693,1
31,0,78,3748.190944181161,1
27,0,29,775.5037598945174,0
67,0,17,21.1311837410344,1
35,0,69,2117.1758241143007,1
35,0,117,3383.2362078495685,0
33,0,139,3800.819117983191,0
69,1,116,315.06758504776576,1
22,0,102,2968.8762414296034,0
69,0,109,887.584934963303,1
48,0,65,2563.773999678085,0
54,0,69,4455.463421003886,1
37,0,183,198.30829519633164,0
40,0,171,3034.7582702501263,1
49,1,131,2222.9136754938054,1
59,1,181,423.19444168552934,0
34,0,142,4087.4394549858193,1
30,1,36,4886.391074851286,0
66,0,113,4041.3848980351586,1
67,1,160,1290.7958395633073,1
30,1,29,1527.227855723458,1
34,1,186,3605.157335322387,0
32,0,17,3083.908828663635,0
43,1,39,1719.0598593587247,1
61,0,141,1204.08749547819,0
45,0,106,1688.3492732748239,1
59,0,170,3769.0522335650444,1
62,1,112,4022.996057455137,1
47,1,164,1708.329084702954,1
60,0,27,2906.2762316403755,0
52,1,16,250.13186453078595,0
39,1,17,1773.308669131049,1
27,0,153,2665.137491790301,1
28,0,124,4610.116142627516,0
55,0,39,270.29532903459,1
50,1,93,3863.6467443306065,1
23,1,125,2991.7951023547344,1
54,1,66,1525.7937410438942,1
24,0,189,3696.038058365061,0
61,1,95,680.6135375905053,0
29,1,172,3406.608182747487,1
24,0,14,79.58466709003575,0
19,1,120,1162.960937151969,0
18,0,68,1341.0874429882197,1
40,1,48,413.8360783288636,0
42,1,39,1341.4631901632663,1
35,0,57,3844.1154687540507,0
61,1,173,69.26686758303214,1
24,0,44,2339.053758291255,0
68,1,170,2553.729947498046,0
20,0,72,3796.3293458398393,0
46,0,25,4591.5011738409785,0
27,0,86,3693.9228140606087,1
60,0,153,3462.631536550468,1
22,1,92,3488.73155897533,1
51,0,43,572.3547344975071,0
25,0,122,4074.582381871017,1
31,1,84,385.71785178101834,0
57,0,190,698.007488060044,1
23,1,3,2381.8530576274334,1
18,0,100,4852.122820367537,0
50,0,133,3748.6632016544036,1
57,0,18,488.1413340404778,0
28,0,175,310.8688539458987,1
67,1,4,3055.647293721272,0
41,0,54,443.6646241290437,0
27,1,28,987.1237593940963,1
61,0,146,3673.5569663757615,0
69,1,115,3025.724278622337,1
40,1,199,846.402347383074,1
33,1,134,1127.079223754967,1
54,0,12,1568.4343377561943,1
33,0,91,3772.498441845113,0
61,0,185,1823.6524917004083,0
48,1,41,3400.529031343878,1
23,1,97,3581.346650240588,1
47,0,146,2744.3940518892678,0
54,0,117,3790.9340556668685,0
18,0,78,690.0590853383081,0
68,0,4,2776.068460936425,1
59,0,4,4615.187763284315,1
42,1,12,1632.4396358378979,1
63,0,167,568.5948794180895,1
38,0,185,1582.7481004364856,1
52,0,122,1630.7467214077003,1
55,0,51,4533.248086498579,1
22,0,165,4741.480125707064,0
66,0,190,3201.836815039713,1
67,0,165,2737.193162103184,0
29,0,188,1775.4311204891926,0
22,0,11,2933.5538388602176,1
26,1,124,562.5971625440701,1
61,0,41,4175.82599615031,0
69,0,49,43.33581619017257,0
26,0,0,766.133132959988,0
52,1,63,1972.1032972018227,0
18,0,3,994.5158218150252,0
64,1,128,3022.246025886342,0
27,0,41,4837.322619318686,0
63,0,23,4474.136663112951,1
56,0,20,4417.29273888597,0
53,0,164,577.1762297408178,1
54,1,17,2728.313119640337,0
69,0,171,4887.001700667981,0
65,0,2,2562.0652706024703,1
52,0,156,1603.0250112734323,0
34,1,129,795.0671885768862,0
30,1,176,3174.002632571325,0
23,1,87,2492.4564687165507,1
54,1,197,531.4958127275011,0
65,0,89,1952.8952083104766,1
49,1,168,3160.354549250059,0
28,0,55,2235.9187725148327,1
34,0,173,3702.4688778043687,0
22,0,150,2654.9017349758496,0
23,0,47,4577.330659573283,1
27,1,38,496.29407779538894,1
50,1,42,779.0257734374089,1
47,0,101,672.6274106498375,0
38,1,41,2476.393254620819,1
59,1,159,1927.6381406434161,1
34,1,147,2977.6721284280693,0
44,1,189,3291.392674335406,1
20,0,135,666.3563087183754,0
46,1,87,2582.333885508729,0
19,1,134,3427.9526423752836,0
46,1,61,2805.6298684026156,0
66,1,190,4200.660901700076,1
53,1,153,4055.407291892469,0
51,0,17,2378.4566925897047,1
54,1,184,1707.233068031395,1
59,0,168,2125.217181075742,1
18,1,182,4796.322133255491,1
43,0,49,4092.365212372294,0
18,1,23,4004.8848887797835,0
21,1,7,2964.1351076008605,0
56,0,136,2237.007439017065,1
31,0,8,4803.216956512196,0
63,0,18,79.83384950318084,0
35,1,53,858.0555946127782,1
51,1,114,3134.6071500235294,1
18,1,61,853.7451021660686,1
39,0,127,12.890723017802696,0
33,0,143,1246.6239011449536,1
39,0,97,832.8359140713615,1
67,0,192,4658.953228777658,0
33,0,46,3742.704513647268,0
45,1,123,2709.819473668135,1
45,0,124,2066.5062080882835,1
39,1,83,2514.333227295095,0
23,0,177,2944.1195910183715,1
42,0,124,2343.855049445158,1
59,0,155,1060.8196640511342,0
19,1,27,1059.4469770646758,0
24,1,87,2512.127821160704,1
34,0,11,1356.667194831865,1
52,0,25,585.3308115180245,1
37,1,187,252.36219364540958,1
61,1,136,160.8787532534628,1
19,0,109,2535.9719815220787,0
24,0,67,4376.596104305593,1
49,0,131,1100.8081171725125,1
66,1,175,774.2762939514075,0
36,0,173,4722.536681332744,1
29,1,163,376.2903089898856,1
26,0,91,834.5137053080454,1
44,0,73,1340.2912660313987,0
31,0,41,2451.063221158115,0
19,1,15,283.29406576994285,0
38,0,13,3567.242498372,1
21,1,115,4124.117075093048,0
68,1,174,2900.0585030810394,0
38,1,131,3932.9571104078655,1
65,1,163,2996.4836078655544,1
39,1,166,2686.3112031195465,0
66,0,191,3680.3660894520517,0
19,0,59,4473.406329776754,0
34,1,169,3760.9892813718216,1
36,0,41,1353.039528607222,1
57,1,7,1060.058211797123,0
41,0,123,1448.175819827962,0
37,1,113,2355.9827400678682,0
55,1,168,2240.3373206683523,0
29,0,26,1713.037529029654,0
42,1,44,721.8214007660656,1
40,0,151,4924.454758584164,0
67,0,21,3656.305975818999,1
51,0,151,988.9564325797622,0
49,1,138,2465.015057890334,0
68,1,79,1640.4380562573012,1
41,0,180,4415.783580410401,0
59,1,27,3791.8408288885093,0
42,1,10,1551.6694266659354,0
20,0,179,4227.2268642171275,1
42,1,83,430.61896209394433,1
45,1,32,3804.6740405090754,1
29,1,6,1342.31125406439,1
43,0,9,1191.857097724524,0
65,1,124,2601.6319246066246,0
61,1,172,1102.0313557110928,1
25,0,175,164.5339410829355,0
22,0,130,1052.9451355125407,0
28,1,132,475.0933451801759,1
59,1,0,1880.1381704246216,0
52,0,163,3535.973175553808,1
44,0,11,4207.052028153365,0
58,0,30,2628.715180283559,0
61,1,168,4575.10603960128,1
55,0,108,1234.289528991268,1
36,1,38,1108.4421383905485,0
65,0,108,4609.639853519812,0
49,1,132,4564.697100658299,0
63,1,64,1118.4708890713207,1
45,1,105,3139.04867052257,0
53,1,148,3799.5177203809194,1
35,1,135,554.8875309092671,0
27,1,147,1965.5581146887164,1
49,0,34,497.5594568650754,0
35,1,93,1732.959992726511,1
29,0,49,923.5352933397029,1
68,0,44,2072.8192988579262,0
25,0,44,3044.299549574017,1
50,0,174,2785.377076249379,0
63,1,155,4603.727642826561,0
55,0,26,2481.5801239984626,0
31,0,93,2450.953488510351,0
19,1,181,1022.4091119718714,1
26,1,36,1368.8851088963415,0
61,0,34,80.39018820409972,1
22,0,146,4626.578664425512,0
51,1,190,4954.5779023597515,1
36,0,180,545.9105972949535,0
24,1,105,2209.372210775236,0
56,1,40,83.00945711479379,1
59,0,189,4630.760414413673,0
34,0,101,594.1405444729996,0
43,0,131,2255.2659707157304,0
63,0,194,3325.5939065086573,1
44,1,118,1781.1757033976144,0
60,1,74,2021.6137020303997,0
45,1,44,1500.3117928152087,0
37,1,155,2171.329451676112,0
23,1,67,1430.074615988534,0
25,0,177,2044.2948159897605,1
49,0,166,2864.358953140567,0
36,0,130,1298.6002850056982,0
49,1,33,154.93691996560477,0
36,0,110,2859.8172900208374,0
41,1,24,246.92972497539932,0
41,0,44,3009.4680133764086,0
34,1,66,642.4646998935401,0
35,0,80,3555.080341521465,1
29,1,86,2499.557113955084,1
58,0,144,4642.622121778884,1
40,0,84,1229.2545390114296,1
65,1,114,3659.4336116355175,1
35,1,17,4485.7927606002495,1
33,1,53,4645.346165870673,1
33,1,150,1654.416386893182,1
53,1,16,1592.6751573236575,1
40,0,76,613.4947250202239,0
39,1,127,3965.7160891677518,0
56,0,49,3805.630699600539,1
50,1,58,2494.551232611833,0
41,1,14,2684.48300511766,0
37,1,42,2060.9446600545357,1
50,1,180,4476.460469630418,1
48,0,184,2385.2667715408033,1
57,1,146,2160.5261996576373,0
25,0,75,1520.86172511401,1
27,0,152,4954.850688087389,0
18,1,109,3054.2450995553304,0
38,0,182,752.9776330013699,0
42,1,60,3767.7579365981132,1
49,0,182,4883.277197800837,0
63,0,119,4015.6742054552324,0
63,0,76,4176.297319047936,1
27,0,65,3107.7646158674784,1
68,1,176,1786.837102382811,0
65,0,109,2903.1708689143093,1
26,0,17,1510.6152455913068,0
37,1,97,1536.0514326908103,1
65,0,51,974.7528906346115,1
37,0,161,4747.910814971896,1
57,1,127,934.3752926586762,0
24,0,148,225.9764793942981,0
28,0,170,4012.314221161443,0
38,1,18,3127.7551868958453,0
55,0,137,1564.6562289791466,0
64,1,33,1075.0239954345848,1
36,1,51,3302.1140121521307,1
63,1,191,3708.4720601470317,0
32,0,7,3182.954430546083,1
23,1,160,2529.439737158267,1
27,0,97,266.3052988446024,0
63,0,143,3353.691642720184,1
33,1,191,2423.296072149382,1
62,1,102,2454.583615999488,0
28,1,26,2031.547718555085,1
52,1,166,2923.215963034295,0
25,1,160,745.6737196174373,1
45,1,3,1838.5499029233897,0
20,1,100,2689.4492127450003,0
19,0,74,2077.388626529896,1
31,1,138,705.4906764219421,1
69,1,149,2694.140609172944,1
46,1,77,819.448663540257,0
64,1,166,1360.1961700057636,1
20,0,129,3527.1857394407557,0
18,1,97,1723.3902413101891,0
32,1,10,1267.8043221619062,0
37,1,55,2211.2990652477188,1
39,0,196,4797.2966480793375,1
51,0,50,2338.557996062322,0
67,1,66,3521.8587366117763,1
50,1,183,1455.090765265935,0
26,1,113,1284.8712361076748,0
20,0,127,3982.2610507807603,1
19,0,199,2972.811759074089,1
21,0,45,1500.9322574580058,0
33,1,121,1585.4121395121301,0
50,1,73,3593.3313293701462,0
26,1,70,3921.7066168531073,1
57,0,155,812.9465519113932,0
55,1,165,3197.638831794471,0
69,0,23,2986.3793504161035,0
35,0,92,3594.4953276292413,0
33,1,151,1023.8742356718428,0
25,1,38,4965.532484395592,0
40,0,130,989.9443832901628,0
53,0,99,4354.015175434723,1
20,1,101,3473.6245857807207,1
32,1,25,2743.3741431907592,1
55,1,142,1179.1388010055132,1
50,0,195,2865.2064792767655,0
35,1,75,1931.4568423693952,0
40,0,68,4035.589942434052,0
60,1,17,239.52789098159678,0
20,1,67,2341.072057278956,1
47,1,130,4963.17539543513,0
62,0,144,3917.8647246493997,1
34,1,88,2217.55270286325,1
67,1,115,2513.8086393798053,1
49,1,72,846.5423960694951,0
63,1,104,2188.7388110740867,0
24,1,181,3934.573901896916,0
56,1,131,2775.3591525566057,0
31,0,85,2866.1918905325433,1
32,0,183,2594.6480754961813,0
61,1,102,4299.879679411025,1
29,1,28,3809.4296362347773,0
25,0,122,43.4849063806253,0
33,1,177,2844.819809965775,0
58,1,124,2848.500938484864,1
51,1,62,3625.2792792404985,1
63,0,139,1313.20134037843,0
41,0,173,4948.772538103076,1
46,0,143,2606.439443980882,1
33,1,29,3971.336599338026,0
22,0,172,1822.106635332552,0
22,0,170,2269.4885107635178,1
69,1,148,3395.6850517128405,0
47,1,85,3620.671978512211,1
67,0,111,670.8858064320339,0
67,0,152,574.7756378985385,1
22,1,93,3534.86938158698,1
60,1,197,49.28187453752342,1
30,0,120,4498.584113150369,1
52,0,44,3644.184557317005,0
66,1,56,4009.524107989032,1
42,1,28,3678.668038519503,0
67,0,134,2970.6534802734545,0
31,0,28,4938.05823812737,1
61,0,110,112.74576743222909,1
63,1,58,2061.4395665431207,0
43,0,114,4722.836267827702,1
35,0,8,1328.4982683840997,0
37,0,49,2443.5573561827027,1
51,1,20,3711.3421659359446,0
24,0,20,1770.3292593654962,1
64,0,122,3087.376760896448,1
27,0,45,4045.279672714016,0
32,1,144,676.2605285650741,1
34,0,146,2693.9613286022386,1
28,0,88,18.385961551744543,0
51,1,96,659.5002706271924,1
44,1,28,4802.933924244871,1
38,0,180,155.14294490916902,1
48,1,175,2626.9543153789405,0
67,1,93,1052.134614425385,0
21,1,6,752.9332220199309,0
58,1,33,3146.1617606146215,0
66,1,156,4156.948249605667,0
34,0,168,2360.281398948485,1
66,1,136,93.99196517767827,1
65,0,48,3338.1731561061974,0
37,0,96,3085.4289815044617,0
42,0,177,4830.271637978078,0
57,1,4,3354.25458586439,0
40,0,164,2167.578627122593,0
32,0,78,2513.7516347260475,1
50,1,98,3779.3376857837434,0
36,0,95,3012.0841538666177,0
32,1,160,1617.0907505610871,0
58,0,14,1233.4424459551535,1
22,0,21,3590.3629329175287,0
33,1,64,2250.728671231752,0
62,1,51,1598.7418529242004,0
65,1,48,4125.446224238016,1
49,1,33,1570.684861589885,1
39,0,164,3971.5841266877496,1
60,1,195,3317.761432677967,1
49,0,16,3007.50876725192,1
30,0,51,79.43495271756417,1
55,1,194,4759.528951331254,1
43,0,122,1997.039423900403,1
69,1,107,4162.006711510144,0
34,1,59,2463.857059728689,0
22,0,56,1675.1344550567387,0
66,1,49,3536.9501681308857,1
50,0,182,2126.086877081713,0
44,0,128,4803.082879123471,0
22,1,52,293.6048517264772,1
54,1,114,627.8827784070756,1
24,1,196,1220.8212058111867,0
65,0,173,1275.686733117849,1
35,1,56,4009.116365210919,0
48,0,53,2040.1293393780888,0
23,0,102,4217.54875069221,1
19,0,10,4358.960460783329,0
30,0,23,4517.004385254823,1
59,0,73,4496.413625188245,1
69,0,100,3012.2517436967023,0
28,0,122,48.75196919407521,1
43,1,122,3462.4125942220935,1
38,0,8,2384.6529054035964,0
19,1,87,3199.2006177100684,1
57,0,100,4379.268223037116,1
68,1,9,745.9911151798965,0
37,1,22,1878.398943375838,1
34,1,61,2135.079671735636,1
33,1,66,4127.015851123249,0
59,1,109,1338.9511144934352,1
22,0,129,1274.8480169827258,1
31,0,25,326.98897278106375,0
41,0,113,1888.0662003190785,0
68,1,52,1577.5246838227015,1
21,0,196,1175.0370158546984,0
69,1,182,771.0307214122907,0
65,1,39,2526.1277406614654,0
41,1,84,4375.564680394671,0
64,1,181,470.2749791686922,1
26,0,102,639.8076708063132,0
20,0,43,1745.5996543092806,0
26,1,70,420.3500218256706,0
35,1,142,1179.3468978417427,0
53,0,75,3738.9578144499087,1
36,1,88,1188.8902059834877,1
41,0,145,2440.7206830491277,1
21,0,70,641.7025774698792,0
26,0,194,3266.297466406577,1
50,0,17,3542.1641914197085,0
18,0,28,2357.855874925566,0
69,0,166,2076.423536653084,1
68,1,53,101.25193523241538,1
52,0,56,4325.6190701668465,0
27,1,12,4155.983813691417,1
29,0,196,750.6851023089583,1
35,0,150,2781.944861516992,0
31,1,133,2240.097410523448,1
27,0,24,4180.405901483816,1
27,0,77,1705.907988585848,1
35,1,141,729.4968689255527,0
41,0,14,3051.863150089093,1
18,1,63,147.0247192292984,1
47,0,148,950.5742186962024,0
32,1,115,1070.667831947531,0
25,0,14,4622.612303024911,0
52,0,89,2024.9733384722795,1
35,0,80,1296.9597480233524,0
58,0,17,285.9815046635927,0
33,1,180,255.0833997769253,1
38,1,99,2274.6434239017067,1
32,1,186,2816.1006311637348,1
22,1,103,1067.7381542979135,1
62,1,28,1405.612643354081,1
69,0,82,4659.340731407527,0
24,0,113,1062.4333861817397,1
65,0,181,2552.512207978298,1
24,1,189,4356.369061648835,0
44,1,73,3010.7856821648916,1
42,0,52,3095.593265352288,0
39,1,79,2672.0862191296487,1
65,1,184,2751.4329139612187,0
30,0,163,3258.333506620203,1
34,1,5,1981.8397638755657,1
58,1,91,2849.0734957250042,0
61,0,184,244.452262812348,0
30,0,49,3900.0294519044896,0
43,1,67,3461.9685963649704,0
26,0,128,3745.1953329068306,1
22,1,15,2706.7035179979425,1
56,0,95,2641.9213309829543,1
50,0,4,574.5808960248394,0
21,0,143,1848.975835237997,0
45,1,5,599.864002940716,1
43,1,28,2190.651217733476,1
21,0,103,660.4770763265433,0
33,1,66,2906.5184708727647,0
54,1,169,1627.9761036269142,0
39,1,147,836.3003763095983,1
53,1,180,3959.1191729688558,1
55,1,132,4473.214272721695,0
52,0,168,4968.079589765269,1
42,0,77,4844.268646929653,1
25,1,74,2279.1305570062054,0
34,1,181,509.60899962798123,0
35,1,115,2748.6864030391775,1
67,1,130,4830.05844104751,1
29,0,152,1600.2903468077218,1
50,0,98,652.2812118730081,1
40,0,16,2478.9125949250497,1
29,1,162,711.7808793287755,1
28,1,24,3730.926773948804,1
30,1,65,3333.087584463181,0
52,1,27,69.6680916939335,0
44,0,51,472.9758223911329,1
42,1,195,4161.813666023034,0
57,1,195,1201.3897765994225,1
20,0,18,2485.467045035814,1
66,1,11,780.4737659708433,0
42,0,154,3667.420002096542,0
62,0,15,3756.634352257821,0
27,0,76,2995.954197660542,0
34,0,161,1662.085760262923,1
20,0,76,2774.1127337600437,1
62,1,119,728.7929464812371,0
39,0,92,4649.86322413823,1
55,0,146,4191.69081427924,1
31,1,9,976.6776840881553,1
44,0,145,3188.2021864867356,1
59,0,183,1252.6645850076152,0
37,1,7,811.4649989355505,1
65,1,180,1154.7455472845725,1
35,0,47,2724.0669030558506,1
30,0,97,739.7111847985321,0
59,0,199,1114.0430834258968,1
23,1,77,4500.805946650131,0
27,0,35,2081.940713615679,0
54,1,90,3794.9965203778315,0
46,0,123,356.48331599973494,0
23,0,106,4406.5565441955105,0
56,1,116,3064.1487883962714,0
28,0,56,3140.0950932339615,1
65,1,85,1161.8024067361932,0
42,0,46,1445.5677242470426,0
61,0,67,2436.525283455617,1
61,1,153,3602.114807193928,0
47,0,13,1352.515411948263,1
37,0,135,4273.394136913428,1
54,0,174,4914.859431267635,0
33,1,32,2567.896908149829,0
48,1,85,3227.74992068088,1
46,1,8,4747.616229433092,1
23,0,23,3226.195751672868,1
46,1,31,3268.1176110759166,0
49,0,165,255.33904086667337,0
26,0,47,3573.3970411798787,1
54,1,5,2444.4215474451184,0
40,0,17,3293.5469077390185,1
33,0,190,3915.855251209254,1
35,1,189,2680.3263461380793,1
36,1,199,1236.213401643904,1
61,0,37,4269.481206478644,1
19,0,24,4094.5942951276315,1
27,1,138,684.2850182198534,1
29,1,156,1807.280506970116,0
63,0,154,4366.325936596514,0
35,1,132,3960.9895794338267,1
36,1,190,4493.922258992158,1
55,1,136,939.5977692198043,1
54,1,150,2756.340051125101,1
44,1,12,2376.6977720201794,1
65,1,123,1054.3707142795683,1
31,0,122,2509.488172462025,1
62,0,39,1314.6678019837777,0
51,0,171,3955.0824086092,1
19,0,136,4813.445091840307,1
61,0,189,4090.3626098431505,1
50,1,186,3551.928596912346,1
36,1,129,2851.380996370918,1
44,0,88,765.8744383835947,1
65,1,64,4926.851649106589,0
47,0,199,2264.6164007425505,1
24,0,159,506.1378766237623,1
44,1,20,1550.797934271152,1
38,1,182,4886.746948237872,0
24,1,21,142.34111288282892,1
65,1,121,1041.6293041358688,0
42,1,65,3513.2236325213707,0
55,0,57,3644.990293724268,0
35,1,42,3406.6714794512113,0
50,0,137,2514.0540421261976,1
50,1,64,1080.641545941104,1
49,0,44,1257.7239192342738,1
42,0,170,1109.64040908273,0
31,0,43,4972.323740031464,0
55,1,182,439.58651875664447,0
55,1,9,3795.4488669105936,1
21,1,106,4069.4626922228267,1
61,1,100,105.24717283868334,1
35,1,7,8.497464377038021,0
27,1,131,3576.801628849688,0
52,1,118,4860.183933066794,1
52,0,161,2149.160504094191,1
57,0,183,4048.554355903927,0
40,1,25,3458.303772350734,0
42,1,156,696.9228585729137,1
18,1,58,1566.6598975855911,0
35,1,199,4459.182635272139,0
32,1,126,3837.7296317403807,0
42,0,181,76.14788183927746,1
49,0,126,2113.4334260819733,1
37,0,18,376.01626253335627,0
34,1,7,656.5385410518543,0
28,1,11,3416.4712981697617,0
30,1,81,3198.4424762625767,1
42,0,140,172.96623667522994,1
37,0,193,1908.1950408969085,1
42,1,109,1182.9086469330246,0
59,0,146,4017.4700702387427,1
62,0,141,2215.750768598173,1
66,1,151,1872.2773134254155,0
48,1,72,2358.4285898781927,1
18,0,109,4056.6840965439437,1
69,0,112,1740.963355128986,1
33,0,121,3075.800394238124,0
65,1,73,618.5688657815685,1
45,1,161,2792.2570955824817,1
38,0,109,3191.69359962584,1
47,0,75,1164.0194517053137,1
20,1,141,2080.1497268770177,1
51,0,84,2963.7981360882254,0
23,1,107,1707.9354638800958,0
60,1,86,740.6185550468175,1
46,0,0,172.58510116563653,1
20,1,102,1859.1116452397755,0
50,0,144,178.4163246448156,0
28,1,110,1325.8928345775855,1
62,1,96,2456.582137148474,1
22,1,66,2280.4851497460527,0
67,0,151,2752.284020407729,0
49,0,16,2518.9874559099135,1
64,0,165,2375.4934800376013,0
35,1,138,1205.8364481958529,1
64,1,153,351.46075186723135,0
37,1,12,466.5762878240731,1
69,0,42,2937.0852737233477,1
69,0,75,3709.5912879614452,1
56,0,184,329.687056230864,1
66,0,143,4413.664731943204,0
57,0,78,4395.825979756252,1
45,0,180,3470.8456729314908,1
30,1,146,2553.064768680483,1
43,0,18,198.79117731989305,0
33,1,164,2475.2642868065723,1
42,1,70,3302.651482343335,0
27,0,140,4693.266817920773,1
46,0,4,292.7856821554353,0
63,0,80,3752.9278948599763,0
55,1,95,3164.0812830244267,0
37,0,181,2943.097914898221,1
43,1,74,163.46179258246607,0
49,0,162,187.8108825957242,0
56,1,191,3388.173120650395,1
55,1,6,898.275785331723,0
66,1,149,4165.3209664207625,0
41,0,132,2199.2294578175815,1
48,1,135,1037.9504603959167,1
57,0,77,4281.6090666336295,1
29,0,156,1077.7871444055993,0
53,1,168,2962.895647141433,1
27,1,41,2300.4327933586255,0
23,0,91,3327.100172779748,0
24,1,85,1681.845286058854,0
48,0,151,1604.6189288601486,1
44,1,99,3103.808914821915,1
25,1,23,4878.879831824329,1
20,1,1,4789.8702879654265,0
57,0,39,303.8908472574897,0
64,1,147,2897.012828199064,0
38,1,68,98.46371595243598,0
18,0,178,3476.134981499384,0
62,0,19,3598.783423431763,0
67,1,107,1048.4589157120117,1
32,1,79,3455.9578012964366,0
